ahe,female,ne,midwest,south,west,race,yrseduc,ba,hsdipl,age
32.21154022,0,0,0,0,1,1,16,1,1,27
7,0,0,0,0,1,1,12,0,1,51
9.615385056,0,0,0,0,1,1,13,0,1,43
2.352941275,0,0,0,0,1,1,14,0,1,42
10.09615421,0,0,0,0,1,1,13,0,1,42
6.25,0,0,0,0,1,3,12,0,1,27
17.30769157,1,0,0,0,1,3,12,0,1,51
20.67307663,1,0,0,0,1,1,14,0,1,64
17.80769157,0,0,0,0,1,1,13,0,1,29
9.615385056,1,0,0,0,1,1,12,0,1,58
14.90384579,0,0,0,0,1,1,16,1,1,42
16.82692337,0,0,0,0,1,1,13,0,1,51
36.05769348,0,0,0,0,1,2,14,0,1,39
24.03846169,1,0,0,0,1,2,16,1,1,47
6.730769157,1,0,0,0,1,1,12,0,1,60
26.04166603,0,0,0,0,1,1,13,0,1,30
5.457380295,1,0,0,0,1,1,12,0,1,37
9.134614944,0,0,0,0,1,1,12,0,1,53
10.57692337,0,0,0,0,1,1,6,0,0,42
2.197802305,1,0,0,0,1,3,12,0,1,47
15,0,0,0,0,1,1,13,0,1,42
8.990385056,1,0,0,0,1,1,12,0,1,37
27.40384674,0,0,0,0,1,1,14,0,1,53
20.19230843,1,0,0,0,1,1,13,0,1,51
19.23077011,0,0,0,0,1,1,12,0,1,39
5.769230843,1,0,0,0,1,1,13,0,1,56
16.4072113,0,0,0,0,1,1,13,0,1,48
12.79142857,1,0,0,0,1,1,13,0,1,41
32.21154022,0,0,0,0,1,1,18,1,1,52
6.07338047,1,0,0,0,1,1,18,1,1,53
26.92307663,0,0,0,0,1,1,16,1,1,44
15.4024477,0,0,0,0,1,1,19,1,1,61
13.24786282,1,0,0,0,1,1,18,1,1,46
18.80341911,0,0,0,0,1,1,12,0,1,32
10.57692337,1,0,0,0,1,1,13,0,1,31
15.38461494,0,0,0,0,1,1,16,1,1,32
18,1,0,0,0,1,1,16,1,1,31
37.5,0,0,0,0,1,1,20,1,1,39
24.03846169,0,0,0,0,1,2,16,1,1,37
12.01923084,1,0,0,0,1,2,13,0,1,42
14.10256386,0,0,0,0,1,1,12,0,1,43
6.25,1,0,0,0,1,1,12,0,1,39
6.826922894,0,0,0,0,1,1,13,0,1,26
20.19230843,0,0,0,0,1,1,16,1,1,28
12.65182209,1,0,0,0,1,1,16,1,1,37
5.494505405,0,0,0,0,1,1,16,1,1,29
10.57692337,1,0,0,0,1,1,16,1,1,27
19.23077011,0,0,0,0,1,1,13,0,1,48
12.01923084,1,0,0,0,1,1,13,0,1,39
12.01923084,1,0,0,0,1,1,13,0,1,29
20.19230843,0,0,0,0,1,1,14,0,1,39
13.46153831,0,0,0,0,1,1,13,0,1,41
18.26922989,0,0,0,0,1,1,12,0,1,40
4.807692528,1,0,0,0,1,1,12,0,1,38
10.09615421,0,0,0,0,1,1,13,0,1,49
19.23077011,0,0,0,0,1,1,14,0,1,54
9.615385056,1,0,0,0,1,1,12,0,1,54
16.04759598,0,0,0,0,1,1,12,0,1,40
16.457901,1,0,0,0,1,1,12,0,1,35
7.692307472,0,0,0,0,1,1,13,0,1,27
14.42307663,1,0,0,0,1,1,12,0,1,35
19.23077011,0,0,0,0,1,1,16,1,1,53
11.53846169,1,0,0,0,1,1,18,1,1,52
13.84615421,0,0,0,0,1,1,12,0,1,48
14.42307663,1,0,0,0,1,1,12,0,1,47
37.15034866,0,0,0,0,1,1,16,1,1,60
15.38461494,1,0,0,0,1,1,12,0,1,60
8.012820244,1,0,0,0,1,1,13,0,1,52
24.03846169,0,0,0,0,1,1,16,1,1,61
18.6046505,0,0,0,0,1,1,12,0,1,27
9.615385056,0,0,0,0,1,1,13,0,1,46
10.81730747,1,0,0,0,1,1,13,0,1,44
6.875,0,0,0,0,1,1,16,1,1,33
8.653845787,1,0,0,0,1,1,13,0,1,57
20.19230843,0,0,0,0,1,1,14,0,1,54
27.69230843,0,0,0,0,1,1,14,0,1,41
24.03846169,0,0,0,0,1,1,12,0,1,44
10.57692337,1,0,0,0,1,1,12,0,1,44
13.94230747,0,0,0,0,1,1,18,1,1,52
21.63461494,0,0,0,0,1,1,14,0,1,50
16.82692337,1,0,0,0,1,1,12,0,1,53
7.932692528,0,0,0,0,1,1,12,0,1,46
26.92307663,0,0,0,0,1,1,18,1,1,43
9.6875,0,0,0,0,1,1,10,0,0,40
7.211538315,1,0,0,0,1,1,12,0,0,40
12.5,0,0,0,0,1,4,13,0,1,40
15.38461494,1,0,0,0,1,1,14,0,1,28
6.25,0,0,0,0,1,1,12,0,1,34
11.53846169,0,0,0,0,1,1,12,0,1,40
9.134614944,1,0,0,0,1,1,12,0,1,29
15.64102554,1,0,0,0,1,1,16,1,1,47
14.42307663,0,0,0,0,1,1,14,0,1,29
26.44230843,0,0,0,0,1,1,20,1,1,46
28.84615326,1,0,0,0,1,1,16,1,1,45
36.05769348,1,0,0,0,1,1,18,1,1,54
5.917159557,0,0,0,0,1,1,16,1,1,27
6.730769157,0,0,0,0,1,1,12,0,1,36
7.692307472,0,0,0,0,1,1,19,1,1,34
7.692307472,1,0,0,0,1,1,19,1,1,33
16.82692337,0,0,0,0,1,1,13,0,1,50
9.615385056,1,0,0,0,1,1,13,0,1,48
16.44230843,0,0,0,0,1,1,12,0,1,47
10.09615421,0,0,0,0,1,1,13,0,1,27
12.98076916,1,0,0,0,1,1,13,0,1,40
12.82051277,0,0,0,0,1,1,16,1,1,56
7.692307472,1,0,0,0,1,1,18,1,1,55
21.63461494,0,0,0,0,1,1,14,0,1,39
7.692307472,1,0,0,0,1,1,12,0,1,38
21.97802162,0,0,0,0,1,1,13,0,1,49
24.03846169,1,0,0,0,1,1,16,1,1,51
21.97802162,1,0,0,0,1,1,13,0,1,42
15.74519253,1,0,0,0,1,1,12,0,1,50
9.055500031,0,0,0,0,1,1,12,0,1,43
13.94230747,0,0,0,0,1,1,13,0,1,61
26.44230843,0,0,0,0,1,1,13,0,1,32
8.653845787,1,0,0,0,1,1,13,0,1,49
16.44230843,0,0,0,0,1,1,12,0,1,50
12.98076916,0,0,0,0,1,1,13,0,1,31
14.68531513,0,0,0,0,1,1,12,0,1,52
10.09615421,1,0,0,0,1,1,12,0,1,45
20.75,1,0,0,0,1,4,16,1,1,36
13.31360912,0,0,0,0,1,2,13,0,1,29
9.134614944,1,0,0,0,1,1,13,0,1,29
19.23077011,1,0,0,0,1,1,16,1,1,56
3,0,0,0,0,1,1,13,0,1,61
11.53846169,1,0,0,0,1,1,12,0,1,57
14.90384579,0,0,0,0,1,1,12,0,1,36
7.50432682,1,0,0,0,1,1,12,0,1,39
7.734113693,0,0,0,0,1,1,14,0,1,42
29.9145298,0,0,0,0,1,1,18,1,1,43
24.03846169,0,0,0,0,1,1,16,1,1,34
6.302083492,1,0,0,0,1,1,12,0,1,49
6.730769157,0,0,0,0,1,1,16,1,1,44
8.413461685,0,0,0,0,1,1,13,0,1,25
3.846153736,1,0,0,0,1,1,12,0,1,35
18.75,0,0,0,0,1,1,10,0,0,42
20.67307663,1,0,0,0,1,1,13,0,1,46
35.64625931,0,0,0,0,1,1,12,0,1,38
8.07692337,0,0,0,0,1,3,10,0,0,37
9.615385056,1,0,0,0,1,2,14,0,1,56
12.01923084,0,0,0,0,1,2,13,0,1,56
11.53846169,1,0,0,0,1,2,13,0,1,44
31.25,0,0,0,0,1,1,16,1,1,47
36.05769348,1,0,0,0,1,1,16,1,1,46
7.291666508,0,0,0,0,1,1,12,0,1,36
15.86538506,0,0,0,0,1,1,12,0,1,56
4.487179279,1,0,0,0,1,1,12,0,1,43
28.84615326,0,0,0,0,1,1,16,1,1,36
21.63461494,1,0,0,0,1,1,13,0,1,41
10.875,1,0,0,0,1,1,12,0,1,34
20.19230843,0,0,0,0,1,1,12,0,1,32
12.01923084,0,0,0,0,1,1,16,1,1,41
16.64201164,0,0,0,0,1,1,16,1,1,26
45.19230652,0,0,0,0,1,1,16,1,1,40
26.62721825,0,0,0,0,1,1,16,1,1,38
7,0,0,0,0,1,1,6,0,0,38
6.993007183,0,0,0,0,1,1,12,0,1,46
5.208333492,0,0,0,0,1,1,12,0,1,57
5.769230843,1,0,0,0,1,1,13,0,1,52
19.71153831,0,0,0,0,1,1,13,0,1,45
25.48077011,0,0,0,0,1,1,18,1,1,43
15.38461494,0,0,0,0,1,1,13,0,1,40
13.73626328,1,0,0,0,1,1,12,0,1,32
9.615385056,0,0,0,0,1,1,12,0,1,32
8.463541985,0,0,0,0,1,1,16,1,1,31
17.30769157,0,0,0,0,1,1,13,0,1,26
13.46153831,0,0,0,0,1,1,14,0,1,30
30.76922989,0,0,0,0,1,1,18,1,1,52
10.41666698,1,0,0,0,1,1,14,0,1,52
11.53846169,1,0,0,0,1,1,13,0,1,50
21.39422989,0,0,0,0,1,1,12,0,1,40
12.64792919,1,0,0,0,1,1,13,0,1,36
16,1,0,0,0,1,1,14,0,1,47
22.11538506,0,0,0,0,1,1,12,0,1,63
49.25,0,0,0,0,1,1,18,1,1,38
14.27403831,1,0,0,0,1,1,16,1,1,47
8.75,0,0,0,0,1,1,13,0,1,26
12.98076916,1,0,0,0,1,1,12,0,1,26
12.01923084,1,0,0,0,1,1,16,1,1,29
13.46153831,1,0,0,0,1,3,14,0,1,31
17.30769157,0,0,0,0,1,3,13,0,1,33
43.26922989,0,0,0,0,1,1,18,1,1,56
23.84615326,0,0,0,0,1,1,16,1,1,51
11.1888113,1,0,0,0,1,1,18,1,1,51
7.211538315,1,0,0,0,1,3,14,0,1,56
26.92307663,0,0,0,0,1,1,12,0,1,38
26.92307663,0,0,0,0,1,1,18,1,1,36
15.73426533,0,0,0,0,1,1,16,1,1,27
17.48251724,0,0,0,0,1,1,16,1,1,29
17.78846169,1,0,0,0,1,3,12,0,1,51
10.89743614,0,0,0,0,1,1,16,1,1,47
13.98601437,0,0,0,0,1,1,12,0,1,33
15.38461494,0,0,0,0,1,1,16,1,1,45
16.92499924,0,0,0,0,1,1,20,1,1,36
10.57692337,0,0,0,0,1,1,12,0,0,38
11.53846169,0,0,0,0,1,1,12,0,1,51
11.15384579,0,0,0,0,1,1,12,0,1,37
9.375,0,0,0,0,1,1,14,0,1,30
15.625,1,0,0,0,1,1,16,1,1,43
6.25,1,0,0,0,1,1,13,0,1,37
10.68376064,1,0,0,0,1,3,14,0,1,28
16.34615326,0,0,0,0,1,1,12,0,1,49
6.25,0,0,0,0,1,1,6,0,0,45
14.42307663,0,0,0,0,1,1,12,0,1,36
13.24175835,1,0,0,0,1,1,16,1,1,34
11.90817261,1,0,0,0,1,3,12,0,1,42
19.23077011,0,0,0,0,1,1,14,0,1,31
10.8805666,0,0,0,0,1,1,8,0,0,53
6.009615421,1,0,0,0,1,1,9,0,0,50
18.26922989,1,0,0,0,1,1,18,1,1,53
21.63461494,0,0,0,0,1,1,16,1,1,45
5.769230843,1,0,0,0,1,1,14,0,1,40
4.807692528,1,0,0,0,1,1,18,1,1,49
25.96153831,0,0,0,0,1,1,12,0,1,55
9.083333015,1,0,0,0,1,1,12,0,1,45
8.54567337,0,0,0,0,1,1,13,0,1,55
11.4793272,0,0,0,0,1,1,16,1,1,64
5.494505405,1,0,0,0,1,1,12,0,1,36
10.09615421,1,0,0,0,1,1,13,0,1,54
6.04395628,0,0,0,0,1,1,13,0,1,49
7.692307472,1,0,0,0,1,1,13,0,1,55
12.01923084,0,0,0,0,1,1,12,0,1,36
13.84615421,0,0,0,0,1,1,12,0,1,36
8.17307663,1,0,0,0,1,1,8,0,0,44
19.23077011,0,0,0,0,1,1,12,0,1,30
10.57692337,1,0,0,0,1,1,13,0,1,41
18.75,0,0,0,0,1,1,12,0,1,43
4.086538315,1,0,0,0,1,1,12,0,1,30
18.26922989,1,0,0,0,1,1,18,1,1,51
15.68047333,0,0,0,0,1,1,20,1,1,42
25,0,0,0,0,1,1,16,1,1,42
9.081196785,1,0,0,0,1,1,13,0,1,40
15.86538506,0,0,0,0,1,1,12,0,1,45
6.593406677,1,0,0,0,1,1,12,0,1,44
7.212019444,1,0,0,0,1,1,16,1,1,41
10.57692337,0,0,0,0,1,1,13,0,1,37
6.923077106,1,0,0,0,1,1,14,0,1,44
7.211538315,0,0,0,0,1,1,14,0,1,26
12.98076916,1,0,0,0,1,3,18,1,1,61
16.21794891,1,0,0,0,1,1,12,0,1,49
9.401709557,0,0,0,0,1,3,12,0,1,64
10.81730747,1,0,0,0,1,3,16,1,1,49
3.205128193,0,0,0,0,1,1,12,0,1,55
6,1,0,0,0,1,1,12,0,1,49
4.639422894,1,0,0,0,1,1,11,0,0,36
12.01923084,0,0,0,0,1,1,12,0,1,33
3.365384579,1,0,0,0,1,3,13,0,1,34
10.68376064,1,0,0,0,1,3,13,0,1,48
10.45150471,1,0,0,0,1,1,13,0,1,31
10.13333321,0,0,0,0,1,1,14,0,1,48
9.615385056,0,0,0,0,1,1,13,0,1,27
9.615385056,0,0,0,0,1,1,12,0,1,49
7.692307472,1,0,0,0,1,1,12,0,1,45
24.03846169,0,0,0,0,1,1,13,0,1,39
7.951922894,0,0,0,0,1,1,12,0,0,38
9.615385056,0,0,0,0,1,1,13,0,1,27
14.42307663,0,0,0,0,1,1,12,0,1,32
15.625,0,0,0,0,1,1,12,0,1,41
21.63461494,0,0,0,0,1,1,13,0,1,37
25,1,0,0,0,1,1,16,1,1,33
5.769230843,0,0,0,0,1,1,13,0,1,26
2.913753033,0,0,0,0,1,1,14,0,1,45
26.68269157,0,0,0,0,1,1,13,0,1,41
10.88235283,1,0,0,0,1,1,13,0,1,39
13.94230747,1,0,0,0,1,1,12,0,1,37
12.5,0,0,0,0,1,1,13,0,1,47
10.09615421,0,0,0,0,1,1,12,0,1,54
16.125,0,0,0,0,1,1,12,0,1,51
5.494505405,1,0,0,0,1,1,12,0,1,51
24.03846169,0,0,0,0,1,1,14,0,1,44
11.77884579,1,0,0,0,1,1,12,0,1,40
11.28205109,1,0,0,0,1,1,13,0,1,39
11.25,0,0,0,0,1,1,9,0,0,35
5.907626152,0,0,0,0,1,1,13,0,1,26
12.98076916,0,0,0,0,1,1,14,0,1,27
12.98076916,1,0,0,0,1,1,12,0,1,57
4.326922894,1,0,0,0,1,1,13,0,1,37
11.07692337,0,0,0,0,1,3,12,0,1,38
26.44230843,0,0,0,0,1,1,16,1,1,36
5.673077106,1,0,0,0,1,3,12,0,1,25
4.84375,1,0,0,0,1,1,14,0,1,35
20.67307663,0,0,0,0,1,1,12,0,1,38
9.615385056,0,0,0,0,1,3,13,0,1,39
24.51922989,1,0,0,0,1,1,16,1,1,27
2.403846264,0,0,0,0,1,1,12,0,1,26
6.410256386,1,0,0,0,1,3,12,0,1,53
5.769230843,0,0,0,0,1,1,12,0,1,62
13.36538506,1,0,0,0,1,1,13,0,1,42
12.5,0,0,0,0,1,3,14,0,1,50
11.85897446,0,0,0,0,1,1,16,1,1,40
17.30769157,0,0,0,0,1,1,12,0,1,29
21.63461494,0,0,0,0,1,1,14,0,1,35
13.46153831,0,0,0,0,1,1,14,0,1,28
5.769230843,1,0,0,0,1,1,13,0,1,38
22.86778831,0,0,0,0,1,1,13,0,1,41
3.111922979,1,0,0,0,1,1,13,0,1,40
16.82692337,0,0,0,0,1,1,12,0,1,33
5.494505405,1,0,0,0,1,1,11,0,0,45
14.58846188,1,0,0,0,1,1,14,0,1,44
9.109312057,1,0,0,0,1,1,14,0,1,52
13.07692337,1,0,0,0,1,1,14,0,1,44
13.46153831,0,0,0,0,1,1,12,0,1,45
22.22222137,0,0,0,0,1,1,12,0,1,39
5.288461685,1,0,0,0,1,1,9,0,0,35
23.39743614,0,0,0,0,1,1,13,0,1,28
12.98076916,0,0,0,0,1,1,14,0,1,32
5.769230843,1,0,0,0,1,1,13,0,1,31
8.653845787,0,0,0,0,1,1,10,0,0,33
15.38461494,0,0,0,0,1,1,13,0,1,34
7.692307472,1,0,0,0,1,1,16,1,1,40
17.30769157,0,0,0,0,1,1,13,0,1,41
4.615384579,0,0,0,0,1,1,12,0,1,54
20.76922989,1,0,0,0,1,1,16,1,1,53
16.64201164,0,0,0,0,1,1,11,0,0,29
13.82211494,0,0,0,0,1,1,9,0,0,25
13.94134617,0,0,0,0,1,1,12,0,1,41
7.435096264,0,0,0,0,1,1,12,0,1,63
5.341880322,0,0,0,0,1,3,12,0,1,55
7.5,1,0,0,0,1,3,11,0,0,52
10.95144272,1,0,0,0,1,1,16,1,1,38
18.75,0,0,0,0,1,1,18,1,1,52
13.46153831,1,0,0,0,1,1,18,1,1,54
14.42307663,0,0,0,0,1,1,12,0,1,51
5.288461685,1,0,0,0,1,1,13,0,1,39
8.221154213,0,0,0,0,1,1,12,0,1,39
16.82692337,0,0,0,0,1,1,16,1,1,42
10.98901081,1,0,0,0,1,1,14,0,1,45
11.53846169,0,0,0,0,1,1,12,0,1,57
6.730769157,1,0,0,0,1,1,10,0,0,45
8.050089836,0,0,0,0,1,1,12,0,1,48
3.296703339,0,0,0,0,1,1,6,0,0,35
47.11538315,0,0,0,0,1,1,16,1,1,59
15.38461494,1,0,0,0,1,1,16,1,1,30
23.55769157,0,0,0,0,1,1,13,0,1,28
12.5,0,0,0,0,1,3,12,0,1,32
3.891941309,0,0,0,0,1,1,13,0,1,28
8.17307663,1,0,0,0,1,1,13,0,1,35
14.02243614,0,0,0,0,1,1,13,0,1,37
7.211538315,1,0,0,0,1,1,12,0,1,38
23.07692337,0,0,0,0,1,1,12,0,1,37
9.134614944,1,0,0,0,1,1,13,0,1,36
16.82692337,1,0,0,0,1,1,13,0,1,63
15.38461494,0,0,0,0,1,1,12,0,1,35
20.19230843,0,0,0,0,1,1,16,1,1,30
5.368750095,1,0,0,0,1,1,10,0,0,61
12.30769253,0,0,0,0,1,1,13,0,1,46
8.75,1,0,0,0,1,1,13,0,1,53
12.82051277,0,0,0,0,1,1,16,1,1,38
14.42307663,0,0,0,0,1,3,10,0,0,38
19.71153831,0,0,0,0,1,1,11,0,0,58
8.413461685,1,0,0,0,1,1,12,0,1,51
11.05769253,0,0,0,0,1,2,12,0,1,38
23.07692337,0,0,0,0,1,1,12,0,1,28
8.17307663,1,0,0,0,1,1,13,0,1,38
8.028204918,0,0,0,0,1,1,12,0,1,34
9.768750191,0,0,0,0,1,1,12,0,1,39
28.63247871,0,0,0,0,1,1,8,0,0,42
19.23077011,0,0,0,0,1,3,11,0,0,25
9.615385056,1,0,0,0,1,3,12,0,1,26
9.615385056,0,0,0,0,1,1,13,0,1,26
9.615385056,0,0,0,0,1,1,13,0,1,25
14.42307663,0,0,0,0,1,3,18,1,1,43
11.05769253,1,0,0,0,1,1,12,0,1,58
14.9572649,1,0,0,0,1,1,13,0,1,50
5.25,0,0,0,0,1,1,8,0,0,53
18.95192337,0,0,0,0,1,1,12,0,1,31
11.3875742,1,0,0,0,1,1,12,0,1,32
19.71153831,0,0,0,0,1,1,8,0,0,60
14.42307663,0,0,0,0,1,1,13,0,1,52
8.653845787,1,0,0,0,1,1,13,0,1,48
11.53846169,1,0,0,0,1,3,12,0,1,38
9.134614944,1,0,0,0,1,1,12,0,1,60
9.615385056,1,0,0,0,1,1,12,0,1,27
5.325443745,0,0,0,0,1,1,16,1,1,49
14.42307663,0,0,0,0,1,1,12,0,1,42
10.35000038,1,0,0,0,1,3,13,0,1,35
6.730769157,0,0,0,0,1,3,12,0,1,38
8.07692337,1,0,0,0,1,1,13,0,1,35
21.63461494,1,0,0,0,1,1,18,1,1,52
17.30769157,0,0,0,0,1,1,16,1,1,32
28.84615326,0,0,0,0,1,1,12,0,1,32
11.53846169,0,0,0,0,1,1,14,0,1,37
14.42307663,0,0,0,0,1,1,13,0,1,52
12.01923084,0,0,0,0,1,1,13,0,1,31
4.182692528,1,0,0,0,1,1,13,0,1,48
13.94230747,0,0,0,0,1,1,12,0,1,58
11.07692337,0,0,0,0,1,1,13,0,1,38
12.14574909,1,0,0,0,1,1,13,0,1,37
7.692307472,1,0,0,0,1,3,16,1,1,42
11.53846169,0,0,0,0,1,3,12,0,1,46
10.04807663,0,0,0,0,1,3,12,0,1,44
4.326922894,1,0,0,0,1,1,13,0,1,37
21.36752129,0,0,0,0,1,1,13,0,1,39
21.61153793,0,0,0,0,1,1,16,1,1,60
19.01922989,1,0,0,0,1,1,16,1,1,58
14.42307663,0,0,0,0,1,3,9,0,0,41
6.971153736,0,0,0,0,1,1,12,0,1,27
10.57692337,1,0,0,0,1,1,13,0,1,53
29.08653831,0,0,0,0,1,1,14,0,1,44
6.730769157,1,0,0,0,1,1,11,0,0,37
16.02564049,0,0,0,0,1,1,12,0,1,30
27.30769157,0,0,0,0,1,1,20,1,1,47
9.134614944,0,0,0,0,1,1,12,0,1,45
11.25,0,0,0,0,1,1,13,0,1,29
14.42307663,1,0,0,0,1,1,12,0,1,33
11.82499981,0,0,0,0,1,1,13,0,1,38
12.5,0,0,0,0,1,1,12,0,1,58
8.241758347,1,0,0,0,1,1,11,0,0,56
12.01923084,0,0,0,0,1,1,12,0,1,32
13.94230747,1,0,0,0,1,1,18,1,1,39
17.30769157,0,0,0,0,1,1,12,0,1,36
24.03846169,1,0,0,0,1,1,16,1,1,49
13.07692337,0,0,0,0,1,1,13,0,1,43
12.98076916,1,0,0,0,1,1,16,1,1,34
4.84693861,1,0,0,0,1,2,9,0,0,27
14.80000019,0,0,0,0,1,1,12,0,1,58
16.82692337,0,0,0,0,1,1,13,0,1,26
7.307692528,0,0,0,0,1,1,13,0,1,30
14.42307663,1,0,0,0,1,1,16,1,1,28
11,0,0,0,0,1,1,12,0,1,38
9,0,0,0,0,1,1,16,1,1,32
20.67307663,0,0,0,0,1,1,16,1,1,33
13.46153831,1,0,0,0,1,1,18,1,1,31
18.78192329,0,0,0,0,1,1,16,1,1,38
7.930769444,0,0,0,0,1,1,9,0,0,35
13.46153831,1,0,0,0,1,1,14,0,1,42
10.07326031,0,0,0,0,1,1,13,0,1,29
5.628517628,1,0,0,0,1,1,8,0,0,43
4.326922894,1,0,0,0,1,1,8,0,0,49
19.23077011,0,0,0,0,1,1,16,1,1,33
16.10577011,0,0,0,0,1,1,13,0,1,53
13.63269234,1,0,0,0,1,1,13,0,1,32
13.36538506,1,0,0,0,1,2,12,0,1,35
9.615385056,0,0,0,0,1,1,13,0,1,49
6.944444656,1,0,0,0,1,1,11,0,0,33
3.059440613,0,0,0,0,1,1,11,0,0,60
8.085664749,0,0,0,0,1,1,8,0,0,40
6.981238365,1,0,0,0,1,1,12,0,1,47
9.807692528,1,0,0,0,1,1,13,0,1,29
8.603239059,0,0,0,0,1,1,12,0,1,49
14.42307663,0,0,0,0,1,1,18,1,1,54
26.22377586,1,0,0,0,1,1,16,1,1,54
43.26922989,0,0,0,0,1,1,20,1,1,59
3.366346121,0,0,0,0,1,1,10,0,0,39
6.887499809,0,0,0,0,1,1,9,0,0,35
14.23076916,0,0,0,0,1,2,13,0,1,43
20.19230843,0,0,0,0,1,1,16,1,1,43
16.82692337,1,0,0,0,1,1,13,0,1,37
16.82692337,0,0,0,0,1,1,13,0,1,42
14.42307663,1,0,0,0,1,1,12,0,1,55
9.134614944,0,0,0,0,1,1,6,0,0,42
5.819838047,1,0,0,0,1,1,16,1,1,43
13.94230747,1,0,0,0,1,1,13,0,1,41
28.84615326,0,0,0,0,1,1,16,1,1,41
24.35897446,0,0,0,0,1,1,13,0,1,28
11.97115421,0,0,0,0,1,1,18,1,1,35
11.53846169,1,0,0,0,1,1,14,0,1,53
26.04166603,0,0,0,0,1,1,13,0,1,40
8.123249054,0,0,0,0,1,1,13,0,1,54
17.73504257,0,0,0,0,1,1,16,1,1,44
10,1,0,0,0,1,1,14,0,1,54
2.403846264,0,0,0,0,1,3,6,0,0,50
26.92307663,0,0,0,0,1,3,13,0,1,54
23.33333397,0,0,0,0,1,1,16,1,1,40
5.769230843,0,0,0,0,1,1,16,1,1,34
12.5,0,0,0,0,1,1,14,0,1,28
16.88034248,0,0,0,0,1,1,13,0,1,47
22.72762299,0,0,0,0,1,1,18,1,1,47
15.38461494,0,0,0,0,1,1,13,0,1,45
7.877551079,1,0,0,0,1,1,12,0,1,46
21.67832184,0,0,0,0,1,1,16,1,1,47
16.82692337,1,0,0,0,1,1,16,1,1,48
4.230769157,0,0,0,0,1,1,12,0,1,41
8.846154213,1,0,0,0,1,1,12,0,1,50
6.923077106,0,0,0,0,1,1,12,0,1,25
5.288461685,0,0,0,0,1,1,9,0,0,28
6.25,0,0,0,0,1,1,6,0,0,33
4.615384579,0,0,0,0,1,1,12,0,1,34
16.82692337,1,0,0,0,1,1,16,1,1,53
16.34615326,0,0,0,0,1,1,13,0,1,56
14.90384579,1,0,0,0,1,1,13,0,1,47
10,1,0,0,0,1,1,12,0,1,53
23.07692337,0,0,0,0,1,1,16,1,1,53
17.30769157,0,0,0,0,1,1,14,0,1,43
12.01923084,1,0,0,0,1,1,13,0,1,47
10.28846169,0,0,0,0,1,1,12,0,1,38
6.25,1,0,0,0,1,1,12,0,1,48
11.53846169,0,0,0,0,1,1,13,0,1,28
9.615385056,0,0,0,0,1,1,13,0,1,36
9.134614944,1,0,0,0,1,1,14,0,1,38
4.215686321,0,0,0,0,1,1,16,1,1,26
14.42307663,1,0,0,0,1,1,13,0,1,57
26.5,0,0,0,0,1,2,12,0,1,40
6.25,1,0,0,0,1,1,12,0,1,52
6.668522358,0,0,0,0,1,1,14,0,1,29
11.05769253,1,0,0,0,1,3,12,0,1,30
21.63461494,0,0,0,0,1,1,13,0,1,45
9.5,0,0,0,0,1,1,13,0,1,46
10.5,1,0,0,0,1,1,12,0,1,39
17.83216858,0,0,0,0,1,1,20,1,1,51
25.45918274,1,0,0,0,1,1,12,0,1,50
7.692307472,0,0,0,0,1,1,13,0,1,48
2.56410265,0,0,0,0,1,1,16,1,1,33
9,1,0,0,0,1,1,13,0,1,52
10.0854702,0,0,0,0,1,1,16,1,1,29
20.87912178,1,0,0,0,1,1,13,0,1,38
7.142857075,0,0,0,0,1,1,20,1,1,36
19.23077011,0,0,0,0,1,1,16,1,1,32
19.71153831,0,0,0,0,1,1,12,0,1,27
15.38461494,0,0,0,0,1,1,13,0,1,40
6.923077106,0,0,0,0,1,1,10,0,0,26
25.96153831,0,0,0,0,1,1,13,0,1,42
15,1,0,0,0,1,1,13,0,1,40
2.747252703,1,0,0,0,1,1,12,0,0,32
5.769230843,0,0,0,0,1,1,12,0,0,26
14.42307663,0,0,0,0,1,1,11,0,0,59
12.23776245,0,0,0,0,1,1,13,0,1,45
6.730769157,1,0,0,0,1,4,8,0,0,58
16.82692337,0,0,0,0,1,1,16,1,1,29
12.25961494,1,0,0,0,1,1,16,1,1,25
9.230769157,0,0,0,0,1,1,12,0,1,39
13.97980785,1,0,0,0,1,1,13,0,1,41
9.615385056,0,0,0,0,1,3,14,0,1,36
10.98901081,1,0,0,0,1,1,16,1,1,46
20,0,0,0,0,1,1,16,1,1,48
12.01923084,0,0,0,0,1,1,13,0,1,39
16.10017967,0,0,0,0,1,1,12,0,1,30
6.730769157,1,0,0,0,1,1,12,0,1,29
21.36752129,1,0,0,0,1,1,16,1,1,40
6.730769157,1,0,0,0,1,2,12,0,1,38
7.307692528,0,0,0,0,1,1,10,0,0,38
7.495192528,0,0,0,0,1,1,13,0,1,34
7.637019157,1,0,0,0,1,1,12,0,1,36
7.211538315,0,0,0,0,1,1,13,0,1,40
6.538461685,0,0,0,0,1,1,16,1,1,50
9.615385056,0,0,0,0,1,1,13,0,1,29
12.5,0,0,0,0,1,1,12,0,1,52
15.86538506,1,0,0,0,1,1,14,0,1,32
15.38461494,0,0,0,0,1,1,13,0,1,37
6.5,1,0,0,0,1,1,16,1,1,33
11.53846169,1,0,0,0,1,1,18,1,1,56
5.288461685,0,0,0,0,1,1,6,0,0,51
